y x hat B.1 B.2 B.3 B.4 B.5 B.6 B.7 B.8 B.9 B.10
-1.07639602397453 0.368368368368368 -1.09699260068176 0 -0.0375089043086945 0.479902988450691 -1.53336203938274 -0.00602464544101012 0 0 0 0 0
-1.09534617946519 0.37037037037037 -1.11924209299661 0 -0.0364103879928681 0.477927915385347 -1.55428650873696 -0.00647311165213134 0 0 0 0 0
-1.11445327534405 0.372372372372372 -1.14162048580941 0 -0.0353335318533434 0.475891850101517 -1.57523550533484 -0.00694329872275001 0 0 0 0 0
-1.13371483473508 0.374374374374374 -1.16412241437327 0 -0.0342781202126893 0.473795815048297 -1.59620438888703 -0.0074357203218407 0 0 0 0 0
-1.15312830628206 0.376376376376376 -1.18674251394128 0 -0.0332439373934746 0.471640832674782 -1.61718851910421 -0.00795089011837803 0 0 0 0 0
-1.17269106425384 0.378378378378378 -1.20947541976656 0 -0.0322307677182681 0.469427925430067 -1.63818325569702 -0.00848932178133659 0 0 0 0 0
-1.19240040867096 0.38038038038038 -1.23231576710222 0 -0.0312383955096386 0.467158115763249 -1.65918395837613 -0.00905152897969096 0 0 0 0 0
-1.21225356545373 0.382382382382382 -1.25525819120135 0 -0.0302666050901551 0.464832426123421 -1.6801859868522 -0.00963802538241578 0 0 0 0 0
-1.23224768659186 0.384384384384384 -1.27829732731707 0 -0.0293151807823862 0.46245187895968 -1.70118470083588 -0.0102493246584856 0 0 0 0 0
-1.25237985033562 0.386386386386386 -1.30142781070248 0 -0.0283839069089009 0.460017496721121 -1.72217546003783 -0.0108859404768751 0 0 0 0 0
-1.27264706140864 0.388388388388388 -1.3246442766107 0 -0.027472567792268 0.457530301856839 -1.74315362416871 -0.0115483865065589 0 0 0 0 0
-1.29304625124237 0.39039039039039 -1.34794136029482 0 -0.0265809477550563 0.454991316815931 -1.76411455293918 -0.0122371764165114 0 0 0 0 0
-1.31357427823221 0.392392392392392 -1.37131369700795 0 -0.0257088311198346 0.45240156404749 -1.7850536060599 -0.0129528238757074 0 0 0 0 0
-1.3342279280154 0.394394394394394 -1.3947559220032 0 -0.0248560022091718 0.449762066000612 -1.80596614324152 -0.0136958425531215 0 0 0 0 0
-1.35500391377064 0.396396396396396 -1.41826267053368 0 -0.0240222453456367 0.447073845124394 -1.8268475241947 -0.0144667461177282 0 0 0 0 0
-1.37589887653945 0.398398398398398 -1.44182857785249 0 -0.0232073448517981 0.44433792386793 -1.84769310863011 -0.0152660482385022 0 0 0 0 0
-1.39690938556941 0.4004004004004 -1.46544827921273 0 -0.0224110850502249 0.441555324680315 -1.8684982562584 -0.0160942625844179 0 0 0 0 0
-1.41803193867909 0.402402402402402 -1.48911640986753 0 -0.0216332502634858 0.438727070010646 -1.88925832679023 -0.0169519028244502 0 0 0 0 0
-1.43926296264484 0.404404404404404 -1.51282760506997 0 -0.0208736248141498 0.435854182308017 -1.90996867993626 -0.0178394826275735 0 0 0 0 0
-1.46059881360938 0.406406406406406 -1.53657650007318 0 -0.0201319930247857 0.432937684021523 -1.93062467540715 -0.0187575156627624 0 0 0 0 0
-1.48203577751217 0.408408408408408 -1.56035773013025 0 -0.0194081392179622 0.429978597600261 -1.95122167291355 -0.0197065155989916 0 0 0 0 0
-1.50357007054156 0.41041041041041 -1.58416593049429 0 -0.0187018477162482 0.426977945493326 -1.97175503216613 -0.0206869961052356 0 0 0 0 0
-1.52519783960872 0.412412412412412 -1.6079957364184 0 -0.0180129028422126 0.423936750149812 -1.99222011287553 -0.0216994708504691 0 0 0 0 0
-1.54691516284333 0.414414414414414 -1.63184178315571 0 -0.0173410889184242 0.420856034018816 -2.01261227475243 -0.0227444535036667 0 0 0 0 0
-1.56871805011092 0.416416416416416 -1.6556987059593 0 -0.0166861902674518 0.417736819549432 -2.03292687750748 -0.0238224577338029 0 0 0 0 0
-1.59060244355203 0.418418418418418 -1.6795611400823 0 -0.0160479912118642 0.414580129190757 -2.05315928085133 -0.0249339972098523 0 0 0 0 0
-1.61256421814284 0.42042042042042 -1.70342372077779 0 -0.0154262760742302 0.411386985391884 -2.07330484449466 -0.0260795856007897 0 0 0 0 0
-1.63459918227757 0.422422422422422 -1.7272810832989 0 -0.0148208291771188 0.408158410601911 -2.0933589281481 -0.0272597365755894 0 0 0 0 0
-1.65670307837233 0.424424424424424 -1.75112786289873 0 -0.0142314348430987 0.404895427269932 -2.11331689152233 -0.0284749638032263 0 0 0 0 0
-1.67887158349052 0.426426426426426 -1.77495869483038 0 -0.0136578773947387 0.401599057845043 -2.13317409432801 -0.0297257809526748 0 0 0 0 0
-1.70110030998965 0.428428428428428 -1.79876821434696 0 -0.0130999411546078 0.398270324776338 -2.15292589627578 -0.0310127016929096 0 0 0 0 0
-1.72338480618956 0.43043043043043 -1.82255105670158 0 -0.0125574104452746 0.394910250512914 -2.17256765707631 -0.0323362396929052 0 0 0 0 0
-1.74572055706193 0.432432432432432 -1.84630185714734 0 -0.0120300695893081 0.391519857503866 -2.19209473644026 -0.0336969086216363 0 0 0 0 0
-1.76810298494101 0.434434434434434 -1.87001525093735 0 -0.0115177029092771 0.388100168198288 -2.21150249407828 -0.0350952221480775 0 0 0 0 0
-1.79052745025554 0.436436436436436 -1.89368587332472 0 -0.0110200947277504 0.384652205045278 -2.23078628970104 -0.0365316939412033 0 0 0 0 0
-1.81298925228173 0.438438438438438 -1.91730835956256 0 -0.0105370293672968 0.381176990493929 -2.2499414830192 -0.0380068376699884 0 0 0 0 0
-1.83548362991714 0.44044044044044 -1.94087734490396 0 -0.0100682911504852 0.377675546993337 -2.2689634337434 -0.0395211670034075 0 0 0 0 0
-1.85800576247553 0.442442442442442 -1.96438746460204 0 -0.00961366439988444 0.374148896992598 -2.28784750158432 -0.0410751956104349 0 0 0 0 0
-1.88055077050247 0.444444444444444 -1.9878333539099 0 -0.0091729334380633 0.370598062940807 -2.3065890462526 -0.0426694371600454 0 0 0 0 0
-1.90311371661154 0.446446446446446 -2.01120964808066 0 -0.0087458825875906 0.36702406728706 -2.32518342745891 -0.0443044053212137 0 0 0 0 0
-1.92568960634116 0.448448448448448 -2.0345109823674 0 -0.00833229617103519 0.363427932480451 -2.3436260049139 -0.0459806137629141 0 0 0 0 0
-1.94827338903183 0.45045045045045 -2.05773199202326 0 -0.00793195851096591 0.359810680970076 -2.36191213832824 -0.0476985761541215 0 0 0 0 0
-1.97085995872369 0.452452452452452 -2.08086731230132 0 -0.00754465392995159 0.356173335205031 -2.38003718741259 -0.0494588061638104 0 0 0 0 0
-1.99344415507422 0.454454454454454 -2.1039115784547 0 -0.00717016675056106 0.352516917634411 -2.39799651187759 -0.0512618174609553 0 0 0 0 0
-2.01602076429607 0.456456456456456 -2.1268594257365 0 -0.00680828129536313 0.348842450707312 -2.41578547143391 -0.0531081237145309 0 0 0 0 0
-2.03858452011469 0.458458458458458 -2.14970548939983 0 -0.00645878188692665 0.345150956872827 -2.43339942579221 -0.0549982385935118 0 0 0 0 0
-2.06113010474584 0.46046046046046 -2.17244440469779 0 -0.00612145284782045 0.341443458580054 -2.45083373466315 -0.0569326757668726 0 0 0 0 0
-2.08365214989262 0.462462462462462 -2.1950708068835 0 -0.00579607850061336 0.337720978278088 -2.46808375775738 -0.0589119489035879 0 0 0 0 0
-2.10614523776197 0.464464464464464 -2.21757933121006 0 -0.00548244316787421 0.333984538416023 -2.48514485478557 -0.0609365716726322 0 0 0 0 0
-2.12860390210057 0.466466466466466 -2.23996461293057 0 -0.00518033117217183 0.330235161442956 -2.50201238545837 -0.0630070577429803 0 0 0 0 0
-2.15102262924972 0.468468468468468 -2.26222128729814 0 -0.00488952683607504 0.326473869807981 -2.51868170948644 -0.0651239207836067 0 0 0 0 0
-2.17339585921927 0.47047047047047 -2.28434398956588 0 -0.00460981448215268 0.322701685960194 -2.53514818658043 -0.0672876744634859 0 0 0 0 0
-2.19571798678036 0.472472472472472 -2.3063273549869 0 -0.00434097843297358 0.31891963234869 -2.55140717645102 -0.0694988324515927 0 0 0 0 0
-2.21798336257666 0.474474474474474 -2.3281660188143 0 -0.00408280301110657 0.315128731422566 -2.56745403880885 -0.0717579084169015 0 0 0 0 0
-2.24018629425416 0.476476476476476 -2.34985461630119 0 -0.00383507253912049 0.311330005630915 -2.58328413336459 -0.074065416028387 0 0 0 0 0
-2.26232104760907 0.478478478478478 -2.37138778270067 0 -0.00359757133958416 0.307524477422834 -2.59889281982889 -0.0764218689550238 0 0 0 0 0
-2.28438184775386 0.48048048048048 -2.39276015326585 0 -0.0033700837350664 0.303713169247417 -2.61427545791241 -0.0788277808657865 0 0 0 0 0
-2.306362880301 0.482482482482482 -2.41396636324984 0 -0.00315239404813606 0.299897103553761 -2.62942740732581 -0.0812836654296498 0 0 0 0 0
-2.32825829256448 0.484484484484485 -2.43500104790575 0 -0.00294428660136197 0.296077302790961 -2.64434402777976 -0.0837900363155881 0 0 0 0 0
-2.35006219477859 0.486486486486486 -2.45585884248668 0 -0.00274554571731295 0.292254789408112 -2.65902067898489 -0.0863474071925761 0 0 0 0 0
-2.37176866133403 0.488488488488488 -2.47653438224573 0 -0.00255595571855783 0.288430585854309 -2.67345272065189 -0.0889562917295884 0 0 0 0 0
-2.39337173203093 0.49049049049049 -2.49702230243602 0 -0.00237530092766545 0.284605714578648 -2.6876355124914 -0.0916172035955997 0 0 0 0 0
-2.41486541334858 0.492492492492492 -2.51731723831065 0 -0.00220336566720463 0.280781198030224 -2.70156441421408 -0.0943306564595844 0 0 0 0 0
-2.43624367973181 0.494494494494495 -2.53741382512272 0 -0.00203993425974421 0.276958058658132 -2.71523478553059 -0.0970971639905173 0 0 0 0 0
-2.45750047489355 0.496496496496497 -2.55730669812535 0 -0.00188479102785301 0.273137318911469 -2.72864198615159 -0.0999172398573729 0 0 0 0 0
-2.47862971313343 0.498498498498498 -2.57699049257164 0 -0.00173772029409987 0.269320001239329 -2.74178137578774 -0.102791397729126 0 0 0 0 0
-2.49962528067232 0.500500500500501 -2.5964598437147 0 -0.00159850638105362 0.265507128090807 -2.7546483141497 -0.105720151274751 0 0 0 0 0
-2.52048103700221 0.502502502502503 -2.61570938680763 0 -0.00146693361128309 0.261699721915 -2.76723816094812 -0.108704014163222 0 0 0 0 0
-2.5411908162516 0.504504504504504 -2.63473375710354 0 -0.00134278630735711 0.257898805161002 -2.77954627589367 -0.111743500063514 0 0 0 0 0
-2.56174842856583 0.506506506506507 -2.65352758985554 0 -0.0012258487918445 0.254105400277909 -2.791568018697 -0.114839122644602 0 0 0 0 0
-2.58214766150214 0.508508508508508 -2.67208552031673 0 -0.00111590538731411 0.250320529714816 -2.80329874906877 -0.117991395575461 0 0 0 0 0
-2.6023822814394 0.510510510510511 -2.69040218374022 0 -0.00101274041633475 0.246545215920819 -2.81473382671964 -0.121200832525064 0 0 0 0 0
-2.62244603500192 0.512512512512513 -2.70847221537912 0 -0.000916138201475268 0.242780481345012 -2.82586861136027 -0.124467947162387 0 0 0 0 0
-2.64233265049732 0.514514514514514 -2.72629025048653 0 -0.000825883065304487 0.239027348436493 -2.83669846270131 -0.127793253156404 0 0 0 0 0
-2.6620358393681 0.516516516516517 -2.74385092431556 0 -0.000741759330391234 0.235286839644354 -2.84721874045343 -0.13117726417609 0 0 0 0 0
-2.68154929765652 0.518518518518518 -2.76114887211931 0 -0.000663551319304347 0.231559977417693 -2.85742480432728 -0.134620493890419 0 0 0 0 0
-2.70086670748269 0.520520520520521 -2.7781787291509 0 -0.000591043354612649 0.227847784205605 -2.86731201403352 -0.138123455968366 0 0 0 0 0
-2.71998173853544 0.522522522522523 -2.79493513066343 0 -0.000524019758884979 0.224151282457184 -2.87687572928282 -0.141686664078905 0 0 0 0 0
-2.73888804957574 0.524524524524524 -2.81141271191 0 -0.000462264854690162 0.220471494621527 -2.88611130978582 -0.145310631891012 0 0 0 0 0
-2.75757928995229 0.526526526526527 -2.82760610814373 0 -0.000405562964597027 0.216809443147728 -2.89501411525319 -0.14899587307366 0 0 0 0 0
-2.77604910112909 0.528528528528528 -2.84350995461771 0 -0.00035369841117441 0.213166150484883 -2.90357950539559 -0.152742901295825 0 0 0 0 0
-2.79429111822461 0.530530530530531 -2.85911888658506 0 -0.000306455516991135 0.209542639082088 -2.91180283992367 -0.156552230226481 0 0 0 0 0
-2.81229897156225 0.532532532532533 -2.87442753929888 0 -0.00026361860461604 0.205939931388438 -2.9196794785481 -0.160424373534602 0 0 0 0 0
-2.83006628823176 0.534534534534534 -2.88943054801228 0 -0.000224971996617951 0.202359049853027 -2.92720478097952 -0.164359844889163 0 0 0 0 0
-2.84758669366139 0.536536536536537 -2.90412254797837 0 -0.000190300015565697 0.198801016924953 -2.93437410692861 -0.168359157959139 0 0 0 0 0
-2.86485381320033 0.538538538538539 -2.91849817445024 0 -0.000159386984028113 0.195266855053309 -2.94118281610601 -0.172422826413505 0 0 0 0 0
-2.88186127371113 0.540540540540541 -2.93255206268102 0 -0.000132017224574025 0.191757586687191 -2.9476262682224 -0.176551363921234 0 0 0 0 0
-2.89860270517191 0.542542542542543 -2.9462788479238 0 -0.000107975059772268 0.188274234275696 -2.95369982298841 -0.180745284151302 0 0 0 0 0
-2.91507174228785 0.544544544544544 -2.95967316543169 0 -8.70448121916702e-05 0.184817820267917 -2.95939884011472 -0.185005100772683 0 0 0 0 0
-2.93126202611164 0.546546546546547 -2.9727296504578 0 -6.90108044010611e-05 0.181389367112951 -2.96471867931199 -0.189331327454352 0 0 0 0 0
-2.94716720567272 0.548548548548549 -2.98544293825523 0 -5.36573589692735e-05 0.177989897259892 -2.96965470029086 -0.193724477865282 0 0 0 0 0
-2.96278093961476 0.550550550550551 -2.99780766407709 0 -4.07687984651361e-05 0.174620433157837 -2.97420226276201 -0.198185065674451 0 0 0 0 0
-2.97809689784113 0.552552552552553 -3.0098184631765 0 -3.01294454574809e-05 0.17128199725588 -2.97835672643608 -0.20271360455083 0 0 0 0 0
-2.99310876316803 0.554554554554555 -3.02146997080654 0 -2.15236225151372e-05 0.167975612003118 -2.98211345102374 -0.207310608163396 0 0 0 0 0
-3.00781023298486 0.556556556556557 -3.03275682222034 0 -1.47356522069366e-05 0.164702299848645 -2.98546779623565 -0.211976590181122 0 0 0 0 0
-3.02219502092152 0.558558558558559 -3.04367365267099 0 -9.54985710170909e-06 0.161463083241556 -2.98841512178245 -0.216712064272984 0 0 0 0 0
-3.03625685852228 0.560560560560561 -3.05421509741161 0 -5.75055976828501e-06 0.158258984630948 -2.99095078737482 -0.221517544107956 0 0 0 0 0
-3.0499894969258 0.562562562562563 -3.06437579169529 0 -3.12208277549535e-06 0.155091026465915 -2.99307015272341 -0.226393543355012 0 0 0 0 0
-3.06338670855105 0.564564564564565 -3.07415037077516 0 -1.44874869217033e-06 0.151960231195553 -2.99476857753889 -0.231340575683128 0 0 0 0 0
-3.07644228878861 0.566566566566567 -3.08353346990431 0 -5.14880087140694e-07 0.148867621268957 -2.99604142153189 -0.236359154761277 0 0 0 0 0
-3.08915005769713 0.568568568568569 -3.09251972433584 0 -1.04799529236864e-07 0.145814219135223 -2.9968840444131 -0.241449794258435 0 0 0 0 0
-3.10150386170445 0.570570570570571 -3.10110376932288 0 -2.82958728939477e-09 0.142801047243446 -2.99729180589316 -0.246613007843575 0 0 0 0 0
-3.11349757531311 0.572572572572573 -3.10928038189244 0 0 0.139829087161792 -2.99726035429159 -0.251849245289047 1.30526411651675e-07 0 0 0 0
-3.12512510280976 0.574574574574575 -3.11704672043041 0 0 0.136898633786552 -2.99679018565488 -0.257157883103548 2.71454146731858e-06 0 0 0 0
-3.13638037997824 0.576576576576577 -3.12440191929673 0 0 0.134009412236057 -2.9958858185155 -0.262537407236544 1.18942192617589e-05 0 0 0 0
-3.14725737581575 0.578578578578579 -3.13134517266219 0 0 0.131161130381993 -2.99455189316279 -0.267986276681111 3.18667997196466e-05 0 0 0 0
-3.15775009425191 0.580580580580581 -3.13787567469762 0 0 0.128353496096047 -2.9927930498861 -0.273502950430325 6.68295227656578e-05 0 0 0 0
-3.16785257587022 0.582582582582583 -3.1439926195738 0 0 0.125586217249907 -2.99061392897476 -0.279085887477263 0.000120979628324463 0 0 0 0
-3.17755889963156 0.584584584584585 -3.14969520146155 0 0 0.122859001715259 -2.98801917071812 -0.284733546815002 0.000198514356320742 0 0 0 0
-3.1868631845993 0.586586586586587 -3.15498261453168 0 0 0.120171557363791 -2.98501341540553 -0.290444387436615 0.00030363094667916 0 0 0 0
-3.1957595916657 0.588588588588589 -3.15985405295498 0 0 0.11752359206719 -2.98160130332631 -0.296216868335181 0.000440526639324396 0 0 0 0
-3.20424232527918 0.590590590590591 -3.16430871090227 0 0 0.114914813697142 -2.97778747476981 -0.302049448503776 0.000613398674181132 0 0 0 0
-3.21230563517194 0.592592592592593 -3.16834578254435 0 0 0.112344930125334 -2.97357657002538 -0.307940586935474 0.000826444291174026 0 0 0 0
-3.21994381808781 0.594594594594595 -3.17196446205204 0 0 0.109813649223455 -2.96897322938236 -0.313888742623354 0.00108386073022777 0 0 0 0
-3.22715121950958 0.596596596596597 -3.17516394359612 0 0 0.10732067886319 -2.96398209313008 -0.319892374560491 0.00138984523126702 0 0 0 0
-3.23392223538571 0.598598598598599 -3.17794342134741 0 0 0.104865726916226 -2.95860780155789 -0.32594994173996 0.00174859503421645 0 0 0 0
-3.24025131385585 0.600600600600601 -3.18030208947672 0 0 0.102448501254252 -2.95285499495513 -0.33205990315484 0.00216430737900077 0 0 0 0
-3.24613295697479 0.602602602602603 -3.18223914215485 0 0 0.100068709748953 -2.94672831361114 -0.338220717798204 0.0026411795055446 0 0 0 0
-3.25156172243447 0.604604604604605 -3.18375377355261 0 0 0.0977260602720171 -2.94023239781527 -0.344430844663131 0.00318340865377268 0 0 0 0
-3.25653222528365 0.606606606606607 -3.18484517784081 0 0 0.0954202606951311 -2.93337188785685 -0.350688742742695 0.0037951920636096 0 0 0 0
-3.26103913964474 0.608608608608609 -3.18551254919024 0 0 0.0931510188899818 -2.92615142402522 -0.356992871029973 0.00448072697498013 0 0 0 0
-3.26507720042754 0.610610610610611 -3.18575508177171 0 0 0.0909180427282566 -2.91857564660973 -0.363341688518042 0.00524421062780884 0 0 0 0
-3.26864120503928 0.612612612612613 -3.18557196975604 0 0 0.0887210400816423 -2.91064919589972 -0.369733654199977 0.00608984026202046 0 0 0 0
-3.27172601509075 0.614614614614615 -3.18496240731403 0 0 0.0865597188218259 -2.90237671218454 -0.376167227068855 0.00702181311753972 0 0 0 0
-3.27432655809798 0.616616616616617 -3.18392558861648 0 0 0.0844337868204947 -2.89376283575351 -0.382640866117751 0.00804432643429118 0 0 0 0
-3.27643782917909 0.618618618618619 -3.1824607078342 0 0 0.0823429519493354 -2.88481220689599 -0.389153030339744 0.00916157745219962 0 0 0 0
-3.27805489274586 0.620620620620621 -3.180566959138 0 0 0.0802869220800353 -2.87552946590131 -0.395702178727907 0.0103777634111896 0 0 0 0
-3.27917288418974 0.622622622622623 -3.17824353669867 0 0 0.0782654050842814 -2.86591925305882 -0.402286770275317 0.0116970815511859 0 0 0 0
-3.27978701156175 0.624624624624625 -3.17548963468704 0 0 0.0762781088337605 -2.85598620865785 -0.408905263975052 0.0131237291121132 0 0 0 0
-3.27989255724582 0.626626626626627 -3.17230444727389 0 0 0.0743247412001599 -2.84573497298776 -0.415556118820186 0.014661903333896 0 0 0 0
-3.2794848796254 0.628628628628629 -3.16868716863005 0 0 0.0724050100551664 -2.83517018633787 -0.422237793803797 0.0163158014564592 0 0 0 0
-3.27855941474259 0.630630630630631 -3.16463699292631 0 0 0.0705186232704673 -2.82429648899754 -0.428948747918959 0.0180896207197273 0 0 0 0
-3.27711167794966 0.632632632632633 -3.16015311433348 0 0 0.0686652887177495 -2.8131185212561 -0.43568744015875 0.0199875583636251 0 0 0 0
-3.27513726555243 0.634634634634635 -3.15523472702237 0 0 0.0668447142687 -2.8016409234029 -0.442452329516246 0.0220138116280773 0 0 0 0
-3.27263185644498 0.636636636636637 -3.14988102516379 0 0 0.0650566077950058 -2.78986833572728 -0.449241874984522 0.0241725777530083 0 0 0 0
-3.26959121373558 0.638638638638639 -3.14409120292853 0 0 0.063300677168354 -2.77780539851857 -0.456054535556656 0.0264680539783432 0 0 0 0
-3.26601118636306 0.640640640640641 -3.13786445448741 0 0 0.0615766302604318 -2.76545675206612 -0.462888770225723 0.0289044375440063 0 0 0 0
-3.26188771070355 0.642642642642643 -3.13119997401123 0 0 0.059884174942926 -2.75282703665927 -0.469743037984799 0.0314859256899224 0 0 0 0
-3.25721681216684 0.644644644644645 -3.1240969556708 0 0 0.0582230190875236 -2.73992089258737 -0.476615797826961 0.0342167156560163 0 0 0 0
-3.25199460678232 0.646646646646647 -3.11655459363692 0 0 0.0565928705659118 -2.72674296013975 -0.483505508745285 0.0371010046822125 0 0 0 0
-3.24621730277372 0.648648648648649 -3.10857208208039 0 0 0.0549934372497775 -2.71329787960575 -0.490410629732847 0.0401429900084358 0 0 0 0
-3.23988120212253 0.650650650650651 -3.10014861517204 0 0 0.0534244270108079 -2.69959029127473 -0.497329619782723 0.0433468688746107 0 0 0 0
-3.2329827021195 0.652652652652653 -3.09128338708265 0 0 0.05188554772069 -2.68562483543601 -0.50426093788799 0.046716838520662 0 0 0 0
-3.22551829690393 0.654654654654655 -3.08197559198304 0 0 0.0503765072511106 -2.67140615237894 -0.511203043041723 0.0502570961865145 0 0 0 0
-3.21748457899025 0.656656656656657 -3.07222442404402 0 0 0.0488970134737571 -2.65693888239287 -0.518154394236999 0.0539718391120926 0 0 0 0
-3.20887824078162 0.658658658658659 -3.06202907743638 0 0 0.0474467742603161 -2.64222766576712 -0.525113450466894 0.0578652645373213 0 0 0 0
-3.1996960760699 0.660660660660661 -3.05138874633094 0 0 0.0460254974824751 -2.62727714279105 -0.532078670724484 0.0619415697021249 0 0 0 0
-3.18993498152193 0.662662662662663 -3.0403026248985 0 0 0.0446328910119208 -2.612091953754 -0.539048514002846 0.0662049518464282 0 0 0 0
-3.17959195815136 0.664664664664665 -3.02876990730987 0 0 0.0432686627203403 -2.59667673894531 -0.546021439295055 0.0706596082101562 0 0 0 0
-3.16866411277591 0.666666666666667 -3.01678978773585 0 0 0.0419325204794208 -2.58103613865431 -0.552995905594188 0.0753097360332331 0 0 0 0
-3.15714865945951 0.668668668668669 -3.00436146034725 0 0 0.0406241721608491 -2.56517479317035 -0.559970371893322 0.080159532555584 0 0 0 0
-3.14504292093892 0.670670670670671 -2.99148411931487 0 0 0.0393433256363124 -2.54909734278278 -0.566943297185531 0.0852131950171331 0 0 0 0
-3.13234433003458 0.672672672672673 -2.97815695880953 0 0 0.0380896887774977 -2.53280842778093 -0.573913140463892 0.0904749206578053 0 0 0 0
-3.11905043104506 0.674674674674675 -2.96437917300202 0 0 0.036862969456092 -2.51631268845415 -0.580878360721483 0.0959489067175256 0 0 0 0
-3.10515888112497 0.676676676676677 -2.95014995606315 0 0 0.0356628755437823 -2.49961476509177 -0.587837416951378 0.101639350436218 0 0 0 0
-3.09066745164572 0.678678678678679 -2.93546850216373 0 0 0.0344891149122557 -2.48271929798314 -0.594788768146654 0.107550449053808 0 0 0 0
-3.07557402953892 0.680680680680681 -2.92033400547457 0 0 0.0333413954331992 -2.4656309274176 -0.601730873300387 0.11368639981022 0 0 0 0
-3.05987661862192 0.682682682682683 -2.90474566016647 0 0 0.0322194249782999 -2.44835429368449 -0.608662191405654 0.120051399945378 0 0 0 0
-3.04357334090515 0.684684684684685 -2.88870266041023 0 0 0.0311229114192447 -2.43089403707315 -0.61558118145553 0.126649646699207 0 0 0 0
-3.02666243788082 0.686686686686687 -2.87220420037667 0 0 0.0300515626277208 -2.41325479787293 -0.622486302443092 0.133485337311632 0 0 0 0
-3.00914227179277 0.688688688688689 -2.85524947423659 0 0 0.0290050864754151 -2.39544121637316 -0.629376013361416 0.140562669022578 0 0 0 0
-2.99101132688688 0.690690690690691 -2.83783767616079 0 0 0.0279831908340147 -2.37745793286319 -0.636248773203578 0.147885839071969 0 0 0 0
-2.97226821064181 0.692692692692693 -2.81996800032008 0 0 0.0269855835752066 -2.35930958763236 -0.643103040962654 0.15545904469973 0 0 0 0
-2.95291165497963 0.694694694694695 -2.80163964088527 0 0 0.0260119725706779 -2.34100082097001 -0.649937275631721 0.163286483145785 0 0 0 0
-2.93294051745598 0.696696696696697 -2.78285179202716 0 0 0.0250620656921156 -2.32253627316548 -0.656749936203855 0.171372351650059 0 0 0 0
-2.91235378242953 0.698698698698699 -2.76360364791656 0 0 0.0241355708112066 -2.30392058450811 -0.663539481672131 0.179720847452478 0 0 0 0
-2.89115056221009 0.700700700700701 -2.74389440272427 0 0 0.0232321957996382 -2.28515839528725 -0.670304371029627 0.188336167792964 0 0 0 0
-2.86933009818534 0.702702702702703 -2.72372325062111 0 0 0.0223516485290972 -2.26625434579223 -0.677043063269418 0.197222509911445 0 0 0 0
-2.84689176192552 0.704704704704705 -2.70308938577787 0 0 0.0214936368712707 -2.2472130763124 -0.683754017384581 0.206384071047843 0 0 0 0
-2.82383505626605 0.706706706706707 -2.68199200236536 0 0 0.0206578686978459 -2.2280392271371 -0.690435692368191 0.215825048442083 0 0 0 0
-2.8001596163674 0.708708708708709 -2.66043029455439 0 0 0.0198440518805095 -2.20873743855567 -0.697086547213325 0.225549639334092 0 0 0 0
-2.7758652107521 0.710710710710711 -2.63840345651577 0 0 0.0190518942909488 -2.18931235085745 -0.70370504091306 0.235562040963791 0 0 0 0
-2.75095174231852 0.712712712712713 -2.6159106824203 0 0 0.0182811038008508 -2.16976860433178 -0.710289632460471 0.245866450571108 0 0 0 0
-2.72541924933088 0.714714714714715 -2.59295116643878 0 0 0.0175313882819025 -2.15011083926801 -0.716838780848634 0.256467065395966 0 0 0 0
-2.69926790638552 0.716716716716717 -2.56952410274203 0 0 0.0168024556057909 -2.13034369595548 -0.723350945070625 0.267368082678289 0 0 0 0
-2.67249802535268 0.718718718718719 -2.54562868550084 0 0 0.016094013644203 -2.11047181468352 -0.729824584119522 0.278573699658004 0 0 0 0
-2.64511005629387 0.720720720720721 -2.52126410888603 0 0 0.0154057702688259 -2.09049983574148 -0.7362581569884 0.290088113575034 0 0 0 0
-2.61710458835415 0.722722722722723 -2.49642956706839 0 0 0.0147374333513467 -2.07043239941871 -0.742650122670335 0.301915521669304 0 0 0 0
-2.58848235062928 0.724724724724725 -2.47112425421875 0 0 0.0140887107634523 -2.05027414600453 -0.748998940158404 0.314060121180738 0 0 0 0
-2.55924421300721 0.726726726726727 -2.4453473645079 0 0 0.0134593103768299 -2.0300297157883 -0.755303068445682 0.326526109349261 0 0 0 0
-2.52939118698384 0.728728728728729 -2.41909809210664 0 0 0.0128489400631663 -2.00970374905936 -0.761560966525247 0.339317683414799 0 0 0 0
-2.49892442645243 0.730730730730731 -2.39237563118579 0 0 0.0122573076941487 -1.98930088610704 -0.767771093390173 0.352439040617275 0 0 0 0
-2.46784522846668 0.732732732732733 -2.36517917591615 0 0 0.0116841211414641 -1.96882576722069 -0.773931908033538 0.365894378196616 0 0 0 0
-2.43615503397697 0.734734734734735 -2.33750792046852 0 0 0.0111290882767996 -1.94828303268965 -0.780041869448416 0.379687893392743 0 0 0 0
-2.40385542853952 0.736736736736737 -2.30936105901372 0 0 0.0105919169718421 -1.92767732280326 -0.786099436627886 0.393823783445584 0 0 0 0
-2.37094814299825 0.738738738738739 -2.28073778572255 0 0 0.0100723150982787 -1.90701327785086 -0.792103068565023 0.408306245595062 0 0 0 0
-2.33743505413897 0.740740740740741 -2.25163729476581 0 0 0.00956999052779647 -1.8862955381218 -0.798051224252903 0.423139477081101 0 0 0 0
-2.30331818531564 0.742742742742743 -2.22205878031431 0 0 0.00908465113208237 -1.86552874390541 -0.803942362684602 0.438327675143628 0 0 0 0
